x,z,v,alpha,d22,T,l1_r,l2_r,l3_r,l4_r,l5_r,l1_im,l2_im,l3_im,l4_im,l5_im
1.0146048963071808,0.0684173445123889,0.5004739793628699,3.6379363869321737,1.3878371111479193e-10,0.9140290465535226,37.84549898116902,-0.9463418938710644,-0.9463418938710644,0.0264232208252719,1.0000000198805896,0.0,0.3231671753126221,-0.3231671753126221,0.0,0.0
1.0143767312797596,0.068292378533389,0.5015603178599854,3.6426686801483794,5.4549322152051356e-12,0.913095843715506,37.32061009845298,-0.9492659229006029,-0.9492659229006029,0.0267948465738763,0.9999999816746856,0.0,0.3144744891250525,-0.3144744891250525,0.0,0.0
1.0141491615772842,0.0681663316922511,0.5026504177362997,3.647411059460543,3.726442720443336e-10,0.9121581827313396,36.800929299088736,-0.9521138279274748,-0.9521138279274748,0.0271732262108299,1.000000020080392,0.0,0.3057437848477847,-0.3057437848477847,0.0,0.0
1.0139221930752529,0.0680392054764996,0.5037443146222415,3.6521605943060815,1.2535434362275127e-10,0.91121604773184,36.28641955882488,-0.9548850186594956,-0.9548850186594956,0.0275585188091251,1.000000020676205,0.0,0.2969757642145337,-0.2969757642145337,0.0,0.0
1.0136958319061684,0.067911000964971,0.5048420461259324,3.65691888432054,4.4984258595075365e-10,0.9102694234226968,35.77704219987227,-0.9575789193261246,-0.9575789193261246,0.0279508866447768,0.9999999565267368,0.0,0.2881711396388032,-0.2881711396388032,0.0,0.0
1.0134700847316878,0.0677817183719443,0.5059436533773429,3.661687318445251,9.923449918668732e-11,0.9093182963277108,35.272754997729066,-0.960194976962976,-0.960194976962976,0.0283504932717561,0.9999999973531652,0.0,0.2793306385231388,-0.2793306385231388,0.0,0.0
1.0132449574375442,0.0676513593405077,0.5070491734646774,3.6664618134948346,4.587221450915278e-11,0.9083626505713848,34.773521484662,-0.96273262495109,-0.96273262495109,0.0287575125109788,1.000000017976732,0.0,0.2704549791225163,-0.2704549791225163,0.0,0.0
1.0130204562806078,0.0675199249227174,0.5081586460978794,3.6712452487275327,3.735571519429455e-10,0.9074024715461712,34.27930276936931,-0.9651913152868968,-0.9651913152868968,0.0291721209834663,1.000000027860213,0.0,0.2615448898814567,-0.2615448898814567,0.0,0.0
1.0127965874953917,0.0673874162714853,0.5092721113417638,3.676036897135316,4.436642275869692e-11,0.9064377446536936,33.790060341135785,-0.9675705078431632,-0.9675705078431632,0.029594500914098,1.0000000244196552,0.0,0.2526011011033389,-0.2526011011033389,0.0,0.0
1.0125733573183922,0.0672538345971338,0.5103896097680921,3.6808372819325137,1.2321743381861743e-10,0.9054684553998158,33.30575588584969,-0.969869671316698,-0.969869671316698,0.03002484017413,1.0000000023941251,0.0,0.2436243438400488,-0.2436243438400488,0.0,0.0
1.0123507721605896,0.0671191808813604,0.5115111834251058,3.685646236599056,1.093815475967318e-10,0.904494589914685,32.82635009667426,-0.972088288512652,-0.972088288512652,0.0304633311436715,1.0000000231046269,0.0,0.2346153511601629,-0.2346153511601629,0.0,0.0
1.0121288380242726,0.0669834568422861,0.5126368726139908,3.6904626472073727,1.5431907995464329e-10,0.9035161331719498,32.35180670178859,-0.9742258394912872,-0.9742258394912872,0.0309101754502847,0.9999999818346176,0.0,0.225574844662692,-0.225574844662692,0.0,0.0
1.011907561550827,0.0668466632095937,0.5137667216818976,3.695288432081744,2.8066581082993727e-10,0.902533072215704,31.882085248653,0.0313655759834843,-0.9762818326142256,-0.9762818326142256,1.0000000281763874,0.0,0.0,0.2165035513578455,-0.2165035513578455,0.0
1.0116869485904934,0.0667088020570582,0.5149007711967464,3.700120814198252,4.392340744707703e-10,0.9015453917739124,31.41715089024497,0.031829748578177,-0.9782557624744624,-0.9782557624744624,0.9999999881825602,0.0,0.0,0.2074021724207958,-0.2074021724207958,0.0
1.0114670058354327,0.0665698741615802,0.5160390668456376,3.7049627434901686,3.156528724850065e-10,0.9005530792596401,30.95696326753025,0.0323029089337081,-0.9801471587434392,-0.9801471587434392,1.0000000300209908,0.0,0.0,0.1982714096588846,-0.1982714096588846,0.0
1.0112477391656207,0.0664298816505123,0.5171816505138117,3.709811382884612,2.7451684440757217e-10,0.8995561197473123,30.50148769753698,0.0327852867116288,-0.98195553681115,-0.98195553681115,0.9999999834816532,0.0,0.0,0.1891119270352505,-0.1891119270352505,0.0
